start_time,c,h,l,o,t,v
1674684000000,22930.1,23837.4,22810,23593.4,1674684000,2587151157.87
1674687600000,23060.6,23211.7,22883,22930.1,1674687600,1005914545.8672
1674691200000,23236.1,23278.7,23040.1,23060.6,1674691200,554674493.7604
1674694800000,23158.6,23242.5,23129.6,23236,1674694800,351665280.368
1674698400000,23175,23258.6,23131.5,23158.6,1674698400,245825607.0518
1674702000000,23129.4,23225.8,23097.6,23175,1674702000,264607794.6936
1674705600000,23172.2,23189.3,23099.2,23129.5,1674705600,188668551.9495
1674709200000,23142.7,23185.9,23125,23172.1,1674709200,117397432.1434
1674712800000,23084.5,23160,22885.7,23142.6,1674712800,574697903.9008
1674716400000,22961.3,23089.7,22941.7,23084.4,1674716400,284781201.0782
1674720000000,22997.4,23041.1,22918,22961.3,1674720000,294470615.391
1674723600000,22964.2,23029.9,22900,22997.5,1674723600,300804540.6177
1674727200000,22932.3,22988,22843.8,22964.2,1674727200,430656625.7638
1674730800000,22985.4,22988,22889.9,22932.3,1674730800,216109910.3612
1674734400000,23115.8,23145,22958.1,22985.4,1674734400,494732266.6217
1674738000000,23121.2,23147.1,22856,23115.7,1674738000,970951251.1373
1674741600000,23028.6,23241.9,22916.6,23121.3,1674741600,1246353541.6673
1674745200000,22947.3,23174,22890,23028.6,1674745200,873830716.0447
1674748800000,23000.5,23023,22850,22947.2,1674748800,685319752.067
1674752400000,22974.9,23056.5,22951,23000.5,1674752400,265040733.7516
1674756000000,23031.6,23099.1,22955.7,22975,1674756000,316939437.0471
1674759600000,23063.4,23083.3,22971.6,23031.6,1674759600,208108363.6902
1674763200000,23105.8,23161,23031.6,23063.4,1674763200,298706938.3128
1674766800000,23073.5,23111.9,22955,23105.9,1674766800,283425932.3663
1674770400000,22998,23154,22982.4,23073.6,1674770400,228996814.8029
1674774000000,23001.9,23026.5,22958.2,22997.9,1674774000,163241715.8551
1674777600000,22918.7,23068.7,22889.8,23001.9,1674777600,353737266.9945
1674781200000,22640,22963.2,22516.6,22918.6,1674781200,1035051827.1822
1674784800000,22772.6,22805,22595.6,22639.9,1674784800,378226126.3855
1674788400000,22762.2,22831.8,22750,22772.5,1674788400,192328265.67
1674792000000,22790.1,22845.9,22750,22762.2,1674792000,167507811.646
1674795600000,23028.6,23098,22785.7,22790.1,1674795600,556798779.2743
1674799200000,22992.5,23046.7,22962.8,23028.7,1674799200,276211198.4056
1674802800000,23068.1,23074.8,22927,22992.5,1674802800,350019735.6373
1674806400000,22959.8,23080,22900.1,23068.2,1674806400,382710930.9849
1674810000000,22942.7,22976,22902,22959.8,1674810000,197796142.474
1674813600000,22942.9,22984.9,22901,22942.7,1674813600,161154583.1297
1674817200000,22964.5,22969.1,22910,22942.9,1674817200,150203299.0662
1674820800000,22926.5,22979.9,22851,22964.4,1674820800,321480940.5598
1674824400000,22896.3,23020.5,22850,22926.6,1674824400,715156031.8106
1674828000000,22958.4,23048.6,22830,22896.3,1674828000,640858382.1226
1674831600000,22928.8,23145.3,22924.3,22958.3,1674831600,1103890158.3816
1674835200000,23126.7,23139.7,22919,22928.9,1674835200,576411519.0461
1674838800000,23197.5,23238.9,23076.9,23126.7,1674838800,730187607.759
